0.65,0.00469,0.016,0.072,0.085,0.085
0.72,0.0019,0.014,0.109,0.095,0.116
0.6,0.0004,0.02,0.113,0.103,0.11
0.52,0.0009,0.0206,0.1,0.079,0.127
0.52,0.0006,0.019,0.092,0.104,0.088
0.59,0.00189,0.0206,0.076,0.094,0.081
0.69,0.0012,0.023,0.11,0.112,0.098
0.71,0.008,0.0174,0.066,0.066,0.1
0.07,0.0073,0.016,0.064,0.097,0.066
0.59,4.00E-05,0.025,0.161,0.083,0.195
0.6,0.0305,0.01,0.032,0.063,0.051
0.29,0.0007,0.0208,0.11,0.095,0.116
0.23,4.00E-05,0.038,0.131,0.104,0.125
0.2,0.0012,0.0208,0.106,0.092,0.115
0.66,0.001,0.0206,0.103,0.116,0.088
0.69,0.0018,0.023,0.097,0.089,0.109
0.21,0.0004,0.0208,0.082,0.076,0.108
0.62,0.0013,0.025,0.091,0.102,0.09
0.61,0.0011,0.014,0.11,0.099,0.11088
0.5,0.0017,0.0206,0.09,0.092,0.098
0.53,0.0009,0.0206,0.088,0.104,0.084
0.37,0.0026,0.023,0.068,0.094,0.072
0.63,0.0019,0.0206,0.118,0.102,0.115
0.6,0.00208,0.0206,0.127,0.101,0.126
0.59,0.0012,0.0206,0.14,0.163,0.086
0.59,0.00189,0.022,0.11118,0.099,0.11207
0.78,0.0011,0.02,0.123,0.091,0.135
0.67,0.046,0.01,0.048,0.098,0.049
0.6,0.0027,0.0206,0.088,0.107,0.082
0.6,0.001,0.015,0.102,0.099,0.10282
0.73,0.0031,0.015,0.12,0.094,0.127
0.73,0.0022,0.025,0.11,0.128,0.085
0.61,0.0003,0.02,0.093,0.099,0.093
0.47,0.0027,0.02,0.11,0.102,0.108
0.47,0.0011,0.028,0.096,0.094,0.103
0.69,1.00E-05,0.0206,0.176,0.111,0.158
0.69,0.00189,0.0206,0.118,0.111,0.107
0.13,0.0027,0.028,0.11,0.11,0.1
0.31,4.00E-05,0.027,0.163,0.094,0.172
0.25,0.00208,0.0206,0.101,0.1,0.101
0.6,4.00E-05,0.0206,0.139,0.107,0.129
0.84,0.017,0.0096,0.035,0.083,0.042
0.28,4.00E-05,0.026,0.143,0.107,0.134
0.29,0.0016,0.0206,0.14,0.141,0.099
0.5,0.0006,0.02,0.083,0.131,0.063
0.87,0.001,0.012,0.103,0.087,0.118
0.87,0.003,0.016,0.071,0.104,0.067
0.76,0.0027,0.014,0.091,0.085,0.108
0.48,0.0035,0.035,0.166,0.135,0.123
0.29,0.0005,0.025,0.08,0.088,0.091
0.72,0.0007,0.014,0.11,0.088,0.124
0.46,0.0024,0.023,0.099,0.104,0.091
0.48,0.0007,0.0206,0.114,0.098,0.117
0.46,4.00E-05,0.015,0.075,0.09,0.083
0.77,4.00E-05,0.012,0.067,0.096,0.069
0.77,1.00E-05,0.1059,0.226,0.065,0.349
0.25,0.468,0.007,0.021,0.11,0.019
0.29,0.0013,0.028,0.144,0.116,0.123
0.63,0.0012,0.024,0.134,0.092,0.145
0.34,0.0022,0.023,0.099,0.079,0.125
0.22,0.001,0.027,0.15,0.122,0.124
0.84,0.0014,0.025,0.134,0.112,0.12
0.31,0.0012,0.022,0.103,0.092,0.112
0.41,0.0056,0.0206,0.093,0.084,0.11
0.6,0.0001,0.0206,0.15,0.099,0.151
0.55,0.0032,0.017,0.126,0.124,0.101
0.63,2.00E-05,0.016,0.124,0.089,0.139
0.35,0.00189,0.0206,0.096,0.076,0.127
0.46,0.0022,0.0206,0.119,0.09,0.131
0.65,0.0015,0.022,0.097,0.087,0.111
0.75,0.00189,0.0206,0.11118,0.099,0.11207
0.4,0.0026,0.018,0.062,0.085,0.073
0.85,0.0033,0.023,0.12,0.096,0.126
0.59,0.0114,0.0174,0.099,0.097,0.102
0.84,0.0035,0.0206,0.077,0.074,0.104
0.71,0.0012,0.026,0.105,0.102,0.103
0.9,0.0018,0.024,0.073,0.107,0.069
0.74,0.0018,0.026,0.131,0.116,0.111
0.72,1.00E-05,0.029,0.198,0.091,0.217
0.46,0.0011,0.028,0.143,0.13,0.11
0.65,0.0039,0.016,0.103,0.113,0.091
0.65,0.103,0.013,0.031,0.103,0.02983
0.71,0.001,0.017,0.079,0.095,0.083
0.52,0.0018,0.0206,0.092,0.087,0.106
0.54,0.00051,0.0206,0.118,0.115,0.103
0.54,0.00014,0.034,0.105,0.099,0.10584
0.64,0.01,0.008,0.099,0.097,0.102
0.04,7.00E-05,0.032,0.246,0.104,0.232
0.32,0.0011,0.022,0.107,0.094,0.114
0.63,0.00088,0.022,0.101,0.103,0.097
0.62,0.013,0.0096,0.075,0.135,0.055
0.56,0.0032,0.017,0.087,0.087,0.1
0.72,8.00E-05,0.0206,0.133,0.084,0.158
0.72,0.0017,0.0206,0.113,0.085,0.132
0.63,0.00067,0.018,0.107,0.085,0.126
0.59,2.00E-05,0.027,0.117,0.074,0.157
0.75,0.00083,0.019,0.116,0.099,0.117
0.75,0.0023,0.016,0.111,0.077,0.145
0.3,0.00189,0.0206,0.09,0.092,0.098
0.64,0.0077,0.0206,0.111,0.112,0.099
0.75,0.00031,0.022,0.085,0.119,0.071
0.47,0.00068,0.018,0.104,0.089,0.117
0.38,0.001,0.02,0.131,0.095,0.138
0.61,0.0022,0.017,0.079,0.078,0.101
0.61,0.00044,0.0206,0.075,0.06,0.124
0.41,0.0012,0.027,0.113,0.104,0.107
0.6,0.0024,0.0206,0.11118,0.099,0.11207
0.52,3.00E-05,0.0206,0.163,0.095,0.172
0.52,0.0092,0.022,0.072,0.108,0.066
0.46,0.00015,0.053,0.233,0.092,0.253
0.66,0.0011,0.0206,0.117,0.108,0.108
0.42,0.001,0.024,0.128,0.111,0.115
0.67,0.052,0.012,0.065,0.092,0.071
0.16,0.0036,0.026,0.094,0.094,0.1
0.16,0.0049,0.018,0.143,0.097,0.148
0.3,0.0053,0.0208,0.092,0.104,0.088
0.86,0.013,0.0174,0.087,0.092,0.094
0.39,0.00055,0.0206,0.083,0.104,0.08
0.19,0.0017,0.019,0.1,0.104,0.093
0.78,0.00074,0.005,0.085,0.077,0.11
0.68,0.0067,0.014,0.101,0.1,0.10089
0.68,0.0015,0.008,0.098,0.082,0.119
0.58,0.0008,0.022,0.097,0.11,0.088
0.77,7.00E-05,0.009,0.061,0.099,0.061
0.7,0.0044,0.013,0.107,0.112,0.095
0.68,0.0026,0.018,0.104,0.11,0.095
0.69,0.00031,0.0206,0.118,0.083,0.142
0.39,0.0015,0.028,0.099,0.095,0.104
0.3,0.00189,0.016,0.106,0.14,0.076
0.42,4.00E-05,0.019,0.117,0.077,0.153
0.69,0.0031,0.0206,0.11,0.102,0.108
0.61,0.0012,0.0206,0.093,0.094,0.098
0.61,0.00029,0.015,0.119,0.09,0.132
0.58,0.0013,0.0206,0.088,0.081,0.109
0.56,1.00E-05,0.041,0.191,0.1,0.191
0.47,0.0044,0.016,0.1,0.101,0.099
0.26,0.00208,0.0206,0.083,0.07,0.117
0.44,1.00E-05,0.0206,0.135,0.082,0.166
0.37,0.025,0.0174,0.071,0.104,0.068
0.29,0.0051,0.0206,0.072,0.08,0.09
0.91,0.0034,0.0206,0.112,0.099,0.113
0.73,0.0027,0.011,0.062,0.07,0.089
0.73,0.0014,0.0206,0.087,0.092,0.095
0.64,0.0026,0.017,0.085,0.099,0.08568
0.45,0.002,0.017,0.093,0.084,0.111
0.47,0.0015,0.014,0.09,0.097,0.092
0.65,0.0032,0.014,0.084,0.096,0.088
0.65,0.00036,0.024,0.128,0.101,0.127
0.65,0.0015,0.017,0.116,0.107,0.108
0.5,0.003,0.0206,0.106,0.107,0.099
0.63,0.0039,0.018,0.103,0.084,0.124
0.31,0.0001,0.018,0.093,0.099,0.09375
0.27,0.00189,0.022,0.11118,0.099,0.11207
0.08,0.0011,0.022,0.077,0.085,0.091
0.42,0.0029,0.0206,0.141,0.108,0.131
0.61,0.0026,0.0206,0.113,0.082,0.138
0.61,5.00E-05,0.024,0.128,0.113,0.114
0.29,0.00189,0.0206,0.11118,0.099,0.11207
0.71,0.0023,0.0206,0.056,0.112,0.05
0.41,0.00039,0.019,0.12,0.103,0.117
0.71,0.00939,0.014,0.077,0.089,0.087
0.63,0,0.0206,0.127,0.092,0.138
0.54,0.016,0.015,0.06,0.078,0.077
0.54,0.0033,0.007,0.076,0.072,0.105
0.64,0.0001,0.0206,0.113,0.091,0.125
0.64,0.0015,0.023,0.116,0.108,0.107
0.64,0.0032,0.015,0.106,0.091,0.117
0.27,0.0029,0.0206,0.112,0.095,0.117
0.27,0.0033,0.017,0.092,0.099,0.09274
0.27,0.00208,0.0206,0.07,0.048,0.146
0.62,0.005,0.0206,0.082,0.081,0.101
0.66,0.0019,0.013,0.109,0.104,0.105
0.59,0.0015,0.0206,0.092,0.093,0.099
0.65,0.0043,0.0206,0.088,0.072,0.122
0.76,0.0018,0.014,0.111,0.078,0.142
0.63,0.0027,0.007,0.041,0.06,0.069
0.63,0.00098,0.0206,0.11118,0.072,0.118
0.15,0.0016,0.024,0.105,0.116,0.091
0.65,0.012,0.0174,0.099,0.114,0.087
0.75,0.0019,0.014,0.107,0.092,0.116
0.73,0.00208,0.0206,0.088,0.093,0.095
0.14,0.0029,0.031,0.112,0.104,0.106
0.27,0.0022,0.017,0.089,0.086,0.104
0.27,0.00189,0.019,0.11118,0.099,0.11207
0.31,0.001,0.022,0.124,0.099,0.125
0.31,0.0031,0.018,0.12,0.122,0.099
0.34,0.0024,0.032,0.137,0.171,0.08
0.34,0.00189,0.0206,0.178,0.1,0.178
0.42,0.0011,0.017,0.079,0.088,0.09
0.21,0.00189,0.0206,0.17,0.101,0.167
0.39,0.0022,0.019,0.098,0.088,0.11
0.7,2.00E-05,0.015,0.16,0.094,0.171
0.64,0.0001,0.01,0.145,0.099,0.14616
0.83,0.0025,0.0206,0.118,0.097,0.121
0.49,0.0011,0.0206,0.124,0.115,0.108
0.49,0.0012,0.018,0.109,0.104,0.104
0.36,0.00024,0.024,0.119,0.11,0.109
0.63,0.0033,0.009,0.082,0.11,0.075
0.76,0.0011,0.026,0.122,0.125,0.098
0.69,0.0071,0.0206,0.093,0.11,0.085
0.69,0.0011,0.019,0.135,0.096,0.141
0.7,0.00043,0.0206,0.116,0.078,0.149
0.83,0.0029,0.0206,0.085,0.065,0.131
0.31,0.0034,0.0206,0.079,0.095,0.083
0.34,0.00208,0.017,0.138,0.103,0.134
0.72,1.00E-05,0.018,0.151,0.094,0.161
0.6,0.0065,0.0206,0.045,0.047,0.096
0.6,0.0011,0.0206,0.09,0.107,0.084
0.57,0.00043,0.0206,0.096,0.088,0.109
0.57,0.00189,0.022,0.11118,0.099,0.11207
0.28,0.00015,0.0206,0.133,0.099,0.135
0.18,0.0011,0.0206,0.093,0.104,0.089
0.18,0.00189,0.0206,0.095,0.093,0.102
0.25,0.0264,0.023,0.073,0.109,0.067
0.83,0.00469,0.019,0.089,0.099,0.08971
0.83,0.007,0.0174,0.071,0.078,0.09
0.83,0.0016,0.0206,0.12,0.129,0.092
0.83,0.0025,0.015,0.091,0.081,0.113
0.83,0.0014,0.0206,0.095,0.086,0.111
0.83,0.019,0.0174,0.148,0.111,0.134
0.47,0.0011,0.0206,0.094,0.097,0.097
0.6,0.0016,0.0208,0.112,0.098,0.114
0.58,0.00064,0.01,0.103,0.099,0.10383
0.58,0.00189,0.016,0.11118,0.099,0.11207
0.84,0.0005,0.0208,0.138,0.092,0.15
0.37,0.00065,0.013,0.136,0.119,0.115
0.8,0.0053,0.02,0.086,0.102,0.083
0.44,0.021,0.0206,0.076,0.09,0.084
0.65,0.0013,0.0208,0.111,0.099,0.112
0.55,0.00208,0.022,0.084,0.085,0.099
0.28,0.0071,0.017,0.096,0.089,0.108
0.28,0.00047,0.022,0.161,0.104,0.153
0.53,0.0017,0.019,0.11,0.073,0.15
0.44,0.00026,0.0206,0.127,0.103,0.124
0.37,0.00021,0.0206,0.156,0.084,0.187
0.41,2.00E-05,0.02,0.122,0.094,0.122
0.42,0.0028,0.017,0.105,0.103,0.101
0.77,0.0022,0.002,0.08,0.08,0.099
0.57,0.0016,0.025,0.103,0.102,0.101
0.57,0.00067,0.026,0.079,0.084,0.093
0.27,0.0026,0.022,0.094,0.089,0.106
0.72,0.0011,0.0206,0.131,0.05,0.265
0.81,0.00189,0.017,0.071,0.092,0.077
0.39,0.00189,0.066,0.248,0.089,0.28
0.49,0.00189,0.0206,0.11118,0.099,0.11207
0.49,2.00E-05,0.0206,0.131,0.083,0.158
0.4,0.0011,0.028,0.107,0.109,0.099
0.28,0.0013,0.014,0.12,0.082,0.146
0.57,0.00062,0.024,0.118,0.112,0.106
0.65,0.055,0.007,0.015,0.108,0.014
0.28,0.0012,0.0206,0.166,0.146,0.115
0.34,0.004,0.018,0.135,0.1,0.134
0.3,0.0019,0.0206,0.098,0.099,0.099
0.44,0.0023,0.0206,0.088,0.104,0.083
0.73,0.0025,0.02,0.134,0.116,0.115
0.69,0.00069,0.016,0.089,0.096,0.093
0.72,0.0023,0.012,0.077,0.085,0.091
0.65,0.00032,0.027,0.096,0.14,0.069
0.36,5.00E-05,0.022,0.162,0.115,0.14
0.47,0.0017,0.017,0.091,0.096,0.094
0.48,0.0018,0.027,0.124,0.12,0.104
0.27,0.0023,0.019,0.094,0.104,0.089
0.55,0.0045,0.017,0.091,0.109,0.084
0.61,0.0012,0.023,0.143,0.102,0.141
0.23,0.00066,0.023,0.114,0.088,0.129
0.73,0.00208,0.019,0.118,0.09,0.131
0.68,0.0012,0.0206,0.125,0.111,0.113
0.71,0.0005,0.022,0.198,0.123,0.16
0.24,9.00E-05,0.0206,0.126,0.086,0.146
0.14,0.0038,0.025,0.08,0.089,0.09
0.31,0.00044,0.015,0.075,0.092,0.081
0.43,0.0066,0.014,0.137,0.112,0.123
0.22,0.0026,0.011,0.102,0.081,0.125
0.32,5.00E-05,0.039,0.289,0.175,0.165
0.22,0.0013,0.018,0.118,0.096,0.123
0.42,2.00E-05,0.026,0.203,0.101,0.2
0.27,0.0026,0.0206,0.112,0.115,0.097
0.81,0.0014,0.01,0.092,0.099,0.093
0.4,0.012,0.0208,0.081,0.109,0.074
0.49,0.00093,0.0206,0.074,0.087,0.085
0.71,3.00E-05,0.0206,0.175,0.104,0.168
0.39,6.00E-05,0.024,0.148,0.107,0.138
0.39,0.0012,0.02,0.102,0.093,0.11
0.64,7.00E-05,0.019,0.112,0.094,0.119
0.52,0.00189,0.0206,0.098,0.071,0.138
0.53,8.00E-05,0.0206,0.127,0.09,0.141
0.47,2.00E-05,0.012,0.072,0.082,0.088
0.13,0.00189,0.0208,0.082,0.088,0.093
0.81,0.0018,0.018,0.148,0.119,0.125
0.74,0.0054,0.014,0.109,0.083,0.131
0.55,0.002,0.012,0.095,0.098,0.096
0.55,0.0009,0.016,0.126,0.093,0.135
0.29,0.00208,0.022,0.101,0.079,0.129
0.29,0.007,0.0174,0.112,0.108,0.103
0.22,0.0027,0.024,0.157,0.12,0.131
0.28,0.00036,0.03,0.131,0.104,0.126
0.64,0.00082,0.0206,0.125,0.101,0.124
0.52,0.0045,0.0206,0.075,0.084,0.089
0.52,0.0013,0.02,0.102,0.099,0.10282
0.49,0.00189,0.0206,0.087,0.12,0.073
0.63,0.00075,0.014,0.112,0.086,0.13
0.7,0.0036,0.01,0.06,0.088,0.068
0.65,0.0022,0.019,0.101,0.099,0.102
0.72,0.0041,0.016,0.094,0.092,0.102
0.42,0.0002,0.019,0.151,0.098,0.154
0.74,0.022,0.012,0.071,0.111,0.064
0.51,4.00E-05,0.037,0.169,0.114,0.148
0.24,0.0004,0.0206,0.142,0.12,0.118
0.68,0.0048,0.02,0.087,0.095,0.091
0.65,3.00E-05,0.0206,0.113,0.085,0.133
0.25,0.236,0.002,0.016,0.094,0.017
0.45,8.00E-05,0.048,0.257,0.12,0.214
0.51,0.00208,0.022,0.11118,0.099,0.095
0.53,5.00E-05,0.043,0.184,0.119,0.155
0.63,0.033,0.015,0.128,0.1,0.12787
0.42,0.00189,0.0206,0.101,0.109,0.093
0.54,0.0018,0.018,0.094,0.1,0.094
0.3,0.00076,0.034,0.129,0.153,0.084
0.4,0.00189,0.0206,0.063,0.088,0.072
0.4,0.00208,0.006,0.079,0.091,0.087
0.4,0.034,0.017,0.078,0.09,0.087
0.57,0.00189,0.0206,0.099,0.099,0.1
0.6,2.00E-05,0.016,0.155,0.072,0.216
0.6,0.00189,0.022,0.11118,0.099,0.11207
0.75,0.0067,0.0208,0.16,0.121,0.132
0.58,0.00026,0.027,0.12,0.127,0.095
0.55,0.00099,0.013,0.093,0.086,0.108
0.12,0.0024,0.0206,0.166,0.12,0.138
0.7,0.0024,0.0206,0.101,0.09,0.113
0.68,0.00047,0.0206,0.117,0.102,0.115
0.28,0.0061,0.022,0.136,0.124,0.11
0.6,3.00E-05,0.023,0.16,0.104,0.151
0.62,0.00072,0.005,0.078,0.095,0.082
0.63,2.00E-05,0.0206,0.166,0.097,0.17
0.34,0.027,0.044,0.273,0.122,0.222
0.77,0.0016,0.015,0.117,0.086,0.136
0.74,0.0015,0.0206,0.175,0.115,0.153
0.8,0.0079,0.015,0.106,0.094,0.113
0.53,7.00E-05,0.0206,0.171,0.104,0.162
0.59,0.0028,0.017,0.097,0.091,0.107
0.59,0.0017,0.012,0.101,0.09,0.112
0.65,0.0004,0.01,0.154,0.103,0.149
0.23,0.0016,0.014,0.076,0.083,0.091
0.79,2.00E-05,0.024,0.099,0.073,0.135
0.79,0.0068,0.0174,0.144,0.129,0.111
0.79,0.143,0.007,0.073,0.101,0.072
0.25,0.00189,0.022,0.113,0.108,0.105
0.45,0.00075,0.023,0.119,0.094,0.126
0.37,0.0024,0.027,0.155,0.143,0.109
0.23,0.0079,0.022,0.104,0.107,0.097
0.23,0.0013,0.018,0.122,0.11,0.111
0.7,0.0012,0.0206,0.131,0.095,0.137
0.47,0.0022,0.02,0.108,0.108,0.1
0.44,0.002,0.013,0.136,0.094,0.145
0.31,0.003,0.0208,0.086,0.099,0.086
0.31,0.0016,0.0206,0.111,0.1,0.111
0.75,2.00E-05,0.0206,0.15,0.088,0.171
0.72,0,0.0208,0.098,0.09,0.109
0.63,0.00063,0.023,0.139,0.111,0.125
0.27,2.00E-05,0.053,0.272,0.097,0.281
0.77,0.0013,0.018,0.104,0.104,0.1
0.47,0.0013,0.0206,0.098,0.114,0.086
0.46,2.00E-05,0.045,0.156,0.076,0.205
0.42,0.00067,0.019,0.074,0.079,0.093
0.5,0.013,0.013,0.086,0.087,0.099
0.19,0.0016,0.016,0.094,0.104,0.089
0.19,0,0.02,0.147,0.09,0.163
0.49,0.00189,0.0206,0.11118,0.099,0.11207
0.53,0.00032,0.0206,0.145,0.096,0.152
0.28,0.00419,0.015,0.083,0.099,0.08366
0.28,0.0034,0.019,0.086,0.099,0.08669
0.6,0.00081,0.0206,0.192,0.144,0.134
0.19,0.0037,0.011,0.126,0.091,0.138
0.32,0,0.029,0.138,0.115,0.12
0.53,0.0024,0.037,0.172,0.167,0.103
0.64,0.0012,0.023,0.177,0.151,0.117
0.19,0.0023,0.023,0.082,0.088,0.092
0.21,0.0012,0.016,0.099,0.087,0.114
0.35,0.0025,0.0206,0.139,0.113,0.123
0.69,0.00189,0.0208,0.113,0.088,0.128
0.44,0.011,0.008,0.086,0.066,0.13
0.76,0.0036,0.005,0.057,0.099,0.05745
0.76,0.0012,0.0208,0.081,0.094,0.086
0.18,0.478,0.0096,0.045,0.13,0.034
0.51,2.00E-05,0.033,0.2,0.1,0.2
0.26,0.0013,0.0206,0.098,0.104,0.095
0.36,0.0023,0.0206,0.125,0.093,0.135
0.23,0.0046,0.0206,0.157,0.171,0.092
0.61,0.0036,0.0206,0.129,0.114,0.114
0.3,0.005,0.024,0.099,0.107,0.093
0.55,0.00929,0.019,0.085,0.107,0.08
0.42,0.0025,0.0208,0.121,0.112,0.108
0.45,0.0016,0.018,0.089,0.08,0.112
0.89,0.0025,0.018,0.086,0.104,0.083
0.54,0.00052,0.0206,0.096,0.069,0.14
0.26,0.0019,0.029,0.094,0.115,0.082
0.26,0.0027,0.028,0.096,0.082,0.118
0.75,0.0018,0.02,0.102,0.083,0.124
0.43,0.002,0.026,0.087,0.113,0.078
0.7,0.0036,0.019,0.114,0.099,0.11491
0.36,0.0019,0.0206,0.059,0.058,0.099
0.35,0.0027,0.017,0.101,0.099,0.10181
0.41,0.0036,0.023,0.114,0.099,0.11491
0.54,0.0033,0.0206,0.147,0.107,0.138
0.45,0.00094,0.024,0.08,0.104,0.076
0.41,0.002,0.025,0.109,0.103,0.105
0.41,0.0028,0.0206,0.149,0.1,0.148
0.53,0,0.0206,0.103,0.108,0.095
0.52,0.00189,0.0206,0.099,0.092,0.107
0.74,0.0014,0.0206,0.123,0.157,0.079
0.63,0.042,0.016,0.06,0.093,0.064
0.88,0.0029,0.0206,0.078,0.078,0.1
0.38,0.00061,0.017,0.107,0.081,0.132
0.38,0.0014,0.015,0.095,0.091,0.104
0.33,0.0069,0.0174,0.085,0.089,0.095
0.68,0.0014,0.018,0.12,0.109,0.11
0.23,0.00078,0.02,0.102,0.097,0.106
0.6,0.00055,0.0206,0.18,0.104,0.172
0.6,0.0014,0.017,0.103,0.089,0.116
0.46,0.00098,0.025,0.12,0.104,0.113
0.79,0.0014,0.016,0.11,0.085,0.129
0.74,0.0029,0.016,0.09,0.079,0.114
0.74,0.0048,0.025,0.066,0.089,0.075
0.66,0.002,0.0206,0.134,0.098,0.137
0.17,0.0011,0.0206,0.154,0.134,0.115
0.17,0.0016,0.011,0.052,0.036,0.145
0.14,0.0019,0.03,0.128,0.111,0.116
0.31,0.0022,0.025,0.085,0.081,0.105
0.45,0.0032,0.02,0.073,0.074,0.099
0.56,0.00066,0.017,0.114,0.089,0.128
0.61,0.00189,0.0206,0.063,0.071,0.089
0.41,0.00082,0.014,0.129,0.088,0.147
0.68,0.00092,0.0206,0.098,0.079,0.125
0.59,0.00189,0.0208,0.098,0.09,0.108
0.57,0.0018,0.03,0.106,0.112,0.096
0.63,0.0065,0.007,0.086,0.072,0.12
0.74,0.0052,0.0206,0.11118,0.099,0.11207
0.65,3.00E-05,0.019,0.139,0.084,0.165
0.61,3.00E-05,0.018,0.145,0.104,0.14
0.38,0.00088,0.016,0.108,0.085,0.127
0.94,0.0039,0.0206,0.157,0.102,0.154
0.5,3.00E-05,0.034,0.131,0.102,0.129
0.18,3.00E-05,0.0206,0.183,0.13,0.141
0.18,0.025,0.011,0.136,0.096,0.143
0.22,0.0023,0.036,0.148,0.142,0.104
0.53,3.00E-05,0.054,0.162,0.073,0.222
0.38,0.0022,0.0206,0.093,0.115,0.081
0.69,0.0013,0.019,0.101,0.099,0.10181
0.29,0.0023,0.019,0.1,0.093,0.107
0.35,0.0004,0.0206,0.135,0.084,0.16
0.39,0.0015,0.0206,0.093,0.075,0.125
0.43,0.0039,0.015,0.058,0.058,0.099
0.73,3.00E-05,0.017,0.127,0.089,0.143
0.63,3.00E-05,0.055,0.199,0.104,0.19
0.41,0.0051,0.018,0.091,0.112,0.082
0.64,0.00073,0.02,0.152,0.115,0.131
0.67,3.00E-05,0.0206,0.152,0.099,0.153
0.29,0.00033,0.022,0.142,0.093,0.153
0.35,0.00014,0.019,0.073,0.116,0.063
0.66,0.0023,0.0206,0.078,0.102,0.077
0.62,0.0017,0.0206,0.097,0.086,0.112
0.6,0.0017,0.016,0.13,0.104,0.123
0.57,0.0022,0.0206,0.1,0.1,0.1
0.36,0.0013,0.0208,0.081,0.09,0.09
0.57,0.00062,0.015,0.074,0.078,0.096
0.54,0.00058,0.026,0.1,0.101,0.099
0.51,0.0058,0.0206,0.261,0.232,0.113
0.72,0.00034,0.014,0.1,0.08,0.124
0.83,0.0023,0.009,0.056,0.067,0.084
0.26,0.00017,0.009,0.122,0.099,0.12298
0.58,0.003,0.0206,0.115,0.107,0.107
0.72,0.00189,0.0206,0.108,0.102,0.106
0.38,0.044,0.017,0.059,0.104,0.057
0.38,0.00093,0.016,0.131,0.13,0.101
0.38,0.0015,0.0208,0.109,0.102,0.107
0.37,0.0016,0.022,0.104,0.099,0.105
0.2,0.0013,0.017,0.104,0.096,0.108
0.53,0.00189,0.028,0.11118,0.099,0.11207
0.56,0.00038,0.0206,0.105,0.09,0.116
0.68,0.0012,0.0206,0.095,0.102,0.093
0.29,0.00031,0.0206,0.146,0.104,0.141
0.48,0.00189,0.024,0.13,0.124,0.105
0.58,0.00098,0.0206,0.099,0.108,0.092
0.69,0,0.017,0.116,0.099,0.11693
0.4,0.00189,0.0206,0.11118,0.099,0.11207
0.2,0.0016,0.014,0.096,0.099,0.09677
0.16,0.0031,0.011,0.096,0.087,0.111
0.6,0.0052,0.0206,0.088,0.095,0.092
0.83,0.0023,0.0206,0.1,0.082,0.122
0.38,0.003,0.017,0.084,0.099,0.085
0.38,0.0017,0.0206,0.11118,0.099,0.11207
0.38,0.00189,0.0206,0.078,0.087,0.09
0.61,0.00035,0.014,0.108,0.102,0.105
0.3,0.0018,0.0208,0.116,0.104,0.11
0.02,0.00419,0.0208,0.152,0.093,0.163
0.47,0.0026,0.017,0.066,0.075,0.088
0.21,0.0013,0.019,0.112,0.104,0.106
0.21,0.0031,0.031,0.164,0.081,0.201
0.21,0.00189,0.0206,0.09,0.098,0.092
0.21,0.00189,0.018,0.163,0.104,0.155
0.35,0.00046,0.0206,0.077,0.067,0.115
0.37,0.00057,0.026,0.159,0.139,0.114
0.66,4.00E-05,0.003,0.072,0.061,0.119
0.37,0.012,0.0174,0.068,0.062,0.111
0.6,0.0014,0.0206,0.1,0.083,0.121
0.19,0.058,0.0174,0.074,0.09,0.082
0.67,3.00E-05,0.0206,0.124,0.104,0.119
0.59,9.00E-05,0.013,0.08,0.102,0.079
0.3,0.0011,0.031,0.119,0.108,0.109
0.21,0.0015,0.02,0.076,0.103,0.073
0.21,0.0051,0.0206,0.087,0.089,0.098
0.41,0.0028,0.016,0.075,0.076,0.099
0.41,0.00189,0.02,0.099,0.096,0.104
0.69,0.026,0.02,0.089,0.15,0.059
0.5,0.00017,0.017,0.12,0.098,0.122
0.75,0.00012,0.0206,0.109,0.085,0.128
0.3,0.0026,0.017,0.082,0.103,0.079
0.33,4.00E-05,0.0206,0.112,0.083,0.134
0.62,0.013,0.008,0.083,0.081,0.103
0.55,3.00E-05,0.044,0.195,0.082,0.237
0.62,0.00076,0.0206,0.105,0.085,0.124
0.62,0.0019,0.0206,0.068,0.064,0.106
0.62,0.0013,0.015,0.096,0.088,0.109
0.86,0.002,0.0206,0.131,0.101,0.131
0.36,0.00189,0.0206,0.081,0.085,0.095
0.72,0.0058,0.014,0.107,0.107,0.1
0.72,0.0014,0.0206,0.113,0.097,0.117
0.41,0.00189,0.0206,0.11118,0.099,0.11207
0.61,0.00189,0.0206,0.091,0.071,0.128
0.5,0.00066,0.0206,0.127,0.097,0.131
0.63,0.07,0.0096,0.063,0.119,0.053
0.45,0.00189,0.0206,0.057,0.085,0.065
0.19,0.00045,0.032,0.13,0.183,0.071
0.19,0.005,0.022,0.115,0.102,0.114
0.52,0.00045,0.0208,0.107,0.09,0.119
0.39,0.00208,0.0206,0.11118,0.099,0.11207
0.69,0.0001,0.0208,0.188,0.097,0.194
0.36,0.0019,0.0206,0.123,0.116,0.107
0.36,0.00058,0.015,0.116,0.093,0.124
0.67,0.0013,0.014,0.113,0.085,0.132
0.78,0.0029,0.022,0.129,0.097,0.133
0.78,1.00E-05,0.0208,0.214,0.087,0.245
0.77,0.0035,0.008,0.068,0.097,0.07
0.76,0.00069,0.023,0.138,0.104,0.133
0.7,0.003,0.013,0.105,0.094,0.112
0.44,0.00089,0.0206,0.04,0.096,0.042
0.44,0.0019,0.022,0.103,0.12,0.086
